Cueanexo,Nombre,Código de departamento,Ámbito,Sector
540089200,B.O.P. Nº 25,54077,Rural,Estatal
540089400,ESC. Nº 567,54056,Urbano,Estatal
540089401,Aula Sat. Nº 01: ESC. Nº 567,54056,Urbano,Estatal
540089500,INST. ADVENTISTA EL SOBERBIO,54056,Urbano,Privado
540089600,ESC. Nº 224,54056,Rural,Estatal
540089601,Aula Sat. Nº 01: ESC. Nº 224,54056,Rural,Estatal
540089700,ESC. Nº 476: RAUL B. DIAZ,54056,Urbano,Estatal
540089800,ESC. Nº 705,54056,Rural,Estatal
540089900,ESC. Nº 390: ANGEL VICENTE PEÑALOZA,54056,Rural,Estatal
540090000,ESC. Nº 350,54056,Rural,Estatal
540090002,Aula Sat. Nº 02: ESC. Nº 350(Ex ESC. Nº 18),54056,Rural,Estatal
540090100,ESC. Nº 207: PROF. JUAN CARLOS PIREZ,54056,Urbano,Estatal
540090200,ESC. Nº 594,54056,Rural,Estatal
540090300,ESC. Nº 93: MEDARDO ALSINA,54077,Urbano,Estatal
540090400,ESC. Nº 648: PAPEL MISIONERO,54077,Urbano,Estatal
540090401,Aula Sat. Nº 01: ESC. Nº 648 (Ex ESC. Nº 117),54077,Rural,Estatal
540090500,INST. NTRA. SRA. DE ITATI,54077,Urbano,Privado
540090600,E.P.E.T. Nº 14,54077,Urbano,Estatal
540090800,E.F.A. SAN WENDELINO,54077,Urbano,Privado
540090900,ESC. Nº 114: FRAGATA SANTÍSIMA TRINIDAD,54077,Urbano,Estatal
540091000,ESC. Nº 144: GRANADERO SANTIAGO GUAYCHA,54112,Urbano,Estatal
540091200,ESC. Nº 684,54112,Urbano,Estatal
540091300,I.E.A. Nº 02,54112,Urbano,Estatal
540091400,ESC. Nº 601: CORBETA URUGUAY DE FRONTERA (J.C.),54112,Urbano,Estatal
540091600,INST. SAN FRANCISCO,54112,Urbano,Privado
540091700,E.F.A. SAN PEDRO,54112,Rural,Privado
540091800,ESC. DE COMERCIO Nº 17,54112,Urbano,Estatal
540091900,ESC. Nº 724,54112,Rural,Estatal
540092000,ESC. Nº 384,54112,Rural,Estatal
540092001,Aula Sat. Nº 01: ESC. Nº 384,54112,Urbano,Estatal
540092100,ESC. Nº 644,54112,Urbano,Estatal
540092200,ESC. Nº 341,54112,Rural,Estatal
540092300,ESC.  Nº 172: LIBERTADOR DE AMÉRICA ,54014,Urbano,Estatal
540092400,ESC. Nº 680:  MADRE TERESA DE CALCUTA,54014,Urbano,Estatal
540092600,ESC. Nº 657: KA`AGUY POTY(INT. BILINGÜE),54014,Rural,Estatal
540092603,Aula Sat. Nº 03: ESC. Nº 657 (Ex Aula Sat. 1: Esc. Nº 882),54014,Urbano,Estatal
540092605,Aula Sat. Nº 05: ESC. Nº 657 Yvytu Porá,54014,Urbano,Estatal
540092700,E.P.E.T. Nº 08,54014,Urbano,Estatal
540092800,E.F.A. SAN BONIFACIO,54014,Urbano,Privado
540092900,ESC. Nº 209: CARLOS ALBANO BELLOT,54014,Rural,Estatal
540093000,ESC. Nº 213,54014,Urbano,Estatal
540093100,ESC. Nº 187,54014,Urbano,Estatal
540093200,ESC. Nº 576: RECONSTRUCCION NACIONAL,54014,Urbano,Estatal
540093300,ESC. Nº 316,54014,Rural,Estatal
540093600,ESC. Nº 765,54049,Urbano,Estatal
540093700,ESC. Nº 569: FRAGATA ARGENTINA,54049,Urbano,Estatal
540093800,ESC. Nº 293: ARQ. JERÓNIMO F. REZZOAGLI,54049,Urbano,Estatal
540093801,Aula Sat. Nº 01: ESC. Nº 293,54049,Urbano,Estatal
540093900,ESC. Nº 212: BATALLA DE MBORORE,54049,Rural,Estatal
540093901,Aula Sat. Nº 01: ESC. Nº 212,54049,Urbano,Estatal
540094000,ESC. Nº 604: MAYOR JUAN LEONETTI  (F.J.C.) (INTERC.BILINGUE Nº1),54049,Urbano,Estatal
540094100,ESC. NORMAL SUP. Nº 12,54049,Urbano,Estatal
540094200,ESC. Nº 363: INDEPENDENCIA ARGENTINA,54049,Rural,Estatal
540094201,Aula Sat. Nº 01: ESC. Nº 363,54049,Rural,Estatal
540094400,ESC. Nº 738,54049,Urbano,Estatal
540094401,Aula Sat. Nº 01: ESC. Nº 738,54049,Urbano,Estatal
540094500,ESC. Nº 782,54049,Urbano,Estatal
540094600,B.O.P. Nº 91 (Ex C. Basico  Nº 7),54049,Rural,Estatal
540094700,ESC. Nº 279,54091,Rural,Estatal
540094701,Aula Sat. Nº 01: ESC. Nº 279,54091,Rural,Estatal
540094800,ESC. Nº 151,54091,Rural,Estatal
540094900,ESC. Nº 243,54091,Rural,Estatal
540094901,Aula Sat. Nº 01: ESC. Nº 243 (Ex. ESC. Nº 163),54091,Rural,Estatal
540095000,B.O.P. Nº 31,54091,Rural,Estatal
540095100,ESC. Nº 29: ALMIRANTE JORGE GUISE,54091,Urbano,Estatal
540095200,ESC. Nº 500: PROV. DE FORMOSA,54091,Urbano,Estatal
540095300,B.O.P. Nº 11: MARTIN M. DE GÜEMES,54014,Urbano,Estatal
540095400,ESC. Nº 244: JUAN ASENCIO ABIARU,54091,Urbano,Estatal
540095500,ESC. Nº 150: MAESTRO ARGENTINO,54014,Urbano,Estatal
540095600,INST. SUP. BELÉN,54014,Urbano,Privado
540095700,ESC. Nº 459: JUAN DE GARAY,54014,Urbano,Estatal
540095800,ESC. Nº 496: JULIO A. ROCA,54014,Rural,Estatal
540095900,ESC. Nº 589,54014,Rural,Estatal
540096300,INST. SUP. SAN JOSE,54042,Urbano,Privado
540096400,BACH. PEDAG. Nº 04,54042,Rural,Estatal
540096500,ESC. Nº 171,54042,Rural,Estatal
540096600,B.O.P. Nº 28,54042,Urbano,Estatal
540096700,ESC. Nº 673: DEOGRACIAS PEPE DURAN,54042,Rural,Estatal
540096800,ESC. Nº 506: LA RECONQUISTA,54042,Urbano,Estatal
540096900,ESC. Nº 478: PROVINCIA DE SALTA,54042,Rural,Estatal
540096901,Aula Sat. Nº 01: ESC. Nº 478 (Ex ESC. Nº 335),54042,Rural,Estatal
540097100,ESC. Nº 283,54042,Urbano,Estatal
540097200,INST. FAMILIAR GUMERCINDO ESQUIVEL,54042,Urbano,Privado
540097300,ESC. Nº 666,54042,Urbano,Estatal
540097400,B.O.P. Nº 48,54042,Rural,Estatal
540097500,ESC. Nº 427: LOS TUNGALES,54042,Rural,Estatal
540097700,ESC. Nº 760,54042,Rural,Estatal
540097900,ESC. Nº 613: SARGENTO EDUARDO RAMIREZ (F.J.C.),54112,Rural,Estatal
540098000,ESC. Nº 253,54112,Rural,Estatal
540098001,Aula Sat. Nº 01: ESC. Nº 253,54112,Rural,Estatal
540098100,B.O.P. Nº 39,54056,Rural,Estatal
540098200,ESC. Nº 640: GRAL. ENRIQUE MOSCONI,54056,Rural,Estatal
540098201,Aula Sat. Nº 01: ESC. Nº 640,54056,Urbano,Estatal
540098202,Aula Sat. Nº 02: ESC. Nº 640,54056,Urbano,Estatal
540098300,ESC. Nº 695,54056,Rural,Estatal
540098400,ESC. Nº 586: REPUBLICA SUIZA,54056,Urbano,Estatal
540098401,Aula Sat. Nº 01: ESC. Nº 586,54112,Urbano,Estatal
540098402,Aula Sat. Nº 02: ESC. Nº 586,54112,Urbano,Estatal
540098500,ESC. Nº 359: CACIQUE FRACRAN,54056,Rural,Estatal
540098501,Aula Sat. Nº 01: ESC. Nº 359,54056,Urbano,Estatal
540098502,Aula Sat. Nº 02: ESC. Nº 359,54056,Rural,Estatal
540098600,INST. BILINGÜE DOÑA PAULA MENDOZA,54056,Rural,Privado
540098700,INST. MADRE TERESA MICHEL,54084,Urbano,Privado
540098800,E.P.E.T. Nº 11,54084,Urbano,Estatal
540098900,ESC. Nº 354: GRAL. SAN MARTÍN,54084,Rural,Estatal
540099100,ESC. NORMAL SUP. Nº 02: MANUEL BELGRANO,54084,Urbano,Estatal
540099200,ESC. Nº 284: CMTE. TOMAS ESPORA,54098,Urbano,Estatal
540099300,ESC. Nº 440: ANIBAL CAMBAS,54098,Urbano,Estatal
540099600,ESC. Nº 727: MARIANO MORENO,54098,Urbano,Estatal
540099700,INST. ADVENTISTA JARDÍN AMÉRICA,54098,Urbano,Privado
540099800,E.P.E.T. Nº 07,54098,Urbano,Estatal
540100000,ESC. Nº 310: BRIGADIER GRAL. JUAN MANUEL DE ROSAS,54098,Urbano,Estatal
540100001,Aula Sat. Nº 01: ESC. Nº 310 (Ex ESC. Nº 519: TOMAS GODOY CRUZ),54098,Rural,Estatal
540100100,ESC. Nº 268: RICARDO ROJAS,54098,Rural,Estatal
540100200,ESC. Nº 259: SAN JOSE DE CALASANZ,54098,Urbano,Estatal
540100300,INST. NTRA. SRA. DE FATIMA,54098,Urbano,Privado
540100500,ESC. Nº 659: PADRE ANTONIO SEEP (INT. BILINGÜE),54098,Rural,Estatal
540100600,ESC. Nº 130: MANUEL BELGRANO,54098,Rural,Estatal
540100700,ESC. Nº 140: JOSE M. ESTRADA,54098,Urbano,Estatal
540100701,Aula Sat. Nº 01: ESC. Nº 140 (Ex ESC. Nº 230: LUIS GIMENEZ),54098,Rural,Estatal
540100800,ESC. Nº 365: TUNG OIL,54098,Rural,Estatal
540100802,Aula Sat. Nº 02: ESC. Nº 365 (Ex ESC. Nº 246:María Elsa Oberschelp),54098,Urbano,Estatal
540100900,ESC. Nº 368,54098,Urbano,Estatal
540101000,ESC. Nº 518: TOMAS M. DE ANCHORENA,54098,Rural,Estatal
540101100,ESC. Nº 559,54098,Rural,Estatal
540101200,ESC. DE COMERCIO Nº 07,54098,Urbano,Estatal
540101300,ESC. Nº 221: FRAY MAMERTO ESQUIU,54098,Rural,Estatal
540101400,B.O.P. Nº 33,54098,Rural,Estatal
540101500,ESC. Nº 263: JORGE NEWBERY,54098,Rural,Estatal
540101600,BACH. PEDAG. Nº 02: JOSE M. ESTRADA,54098,Rural,Estatal
540101700,ESC. Nº 64,54091,Rural,Estatal
540101800,ESC. Nº 249: GRAN CAPITAN DE LOS ANDES,54091,Rural,Estatal
540101900,ESC. Nº 278: CARLOS RAUL COSTA,54091,Rural,Estatal
540102000,B.O.P. Nº 02,54091,Rural,Estatal
540102200,ESC. Nº 608: ALFEREZ DE NAVÍO JOSE M. SOBRAL (J.C.),54091,Rural,Estatal
540102300,ESC. Nº 402: MARIA MONTESSORI,54091,Rural,Estatal
540102400,ESC. Nº 584,54091,Rural,Estatal
540102500,ESC. Nº 355,54091,Rural,Estatal
540102700,ESC. Nº 636: MERCEDES CHAPO DE BENITEZ,54091,Rural,Estatal
540102800,ESC. Nº 241: SAN MARTIN DE TOURS,54091,Rural,Estatal
540102801,Aula Sat. Nº 01: ESC. Nº 241,54091,Rural,Estatal
540102900,ESC. Nº 234: ING. JORGE NEWBERY,54098,Rural,Estatal
540103000,ESC. Nº 378: RICARDO GUTIERREZ,54098,Rural,Estatal
540103100,ESC. Nº 497: DR. CARLOS PELLEGRINI,54098,Urbano,Estatal
540103200,ESC. Nº 686: ARROYITO,54098,Urbano,Estatal
540103300,ESC. Nº 728,54098,Urbano,Estatal
540103600,B.O.P. Nº 45,54098,Urbano,Estatal
540103800,ESC. Nº 643: HUGO WAST,54098,Urbano,Estatal
540103900,ESC. Nº 31: PROPICIO KRIEGER,54098,Urbano,Estatal
540104000,ESC. Nº 17: CIUDAD DE PALENCIA,54098,Urbano,Estatal
540104100,BACH. COMUN Nº 05,54105,Rural,Estatal
540104200,ESC. Nº 275: ROSARIO VERA PEÑALOZA,54105,Urbano,Estatal
540104300,ESC. Nº 579: FUERZA AEREA ARGENTINA,54028,Urbano,Estatal
540104400,E.P.E.T. Nº 02: CLOTILDE M.G.DE FERNANDEZ,54028,Urbano,Estatal
540104500,B.O.P. Nº 09,54028,Urbano,Estatal
540104600,ESC. Nº 444: PADRE FEDERICO VOGTH,54028,Urbano,Estatal
540104700,INST. SUP. ESPÍRITU SANTO,54028,Urbano,Privado
540104800,ESC. Nº 05: GRAL. JOSE DE SAN MARTIN,54028,Urbano,Estatal
540105200,ESC. Nº 110: HIPOLITO BOUCHARD,54028,Urbano,Estatal
540105300,INST. MADRE DE LA MISERICORDIA,54028,Urbano,Privado
540105400,INST. SUP. SANTA MARIA,54028,Urbano,Privado
540105500,ESC. Nº 01: FELIX DE AZARA,54028,Urbano,Estatal
540105600,INST. ADVENTISTA MARIANO MORENO,54028,Urbano,Privado
540105900,ESC. Nº 339,54007,Rural,Estatal
540106000,ESC. Nº 184,54091,Urbano,Estatal
540106100,ESC. Nº 181: FRAY JUSTO STA. MARIA DE ORO,54007,Urbano,Estatal
540106200,ESC. Nº 475: PEDRO AVALIA,54007,Rural,Estatal
540106201,Aula Sat. Nº 01: ESC. Nº 475,54007,Rural,Estatal
540106300,ESC. Nº 731: MARINA F. CASTILLO DE LUBACZEWSKI,54007,Urbano,Estatal
540106400,ESC. Nº 287: CIUDAD DE TRES ARROYOS,54049,Rural,Estatal
540106403,Aula Sat. N° 03: ESC. Nº 287 (Ex Esc. Nº 777),54049,Rural,Estatal
540106500,ESC. Nº 512: HORACIO QUIROGA,54049,Rural,Estatal
540106600,ESC. AGROT. SAN ANTONIO,54049,Urbano,Estatal
540106601,Aula Sat. Nº 01: ESC. AGROT. SAN ANTONIO,54049,Urbano,Estatal
540106800,INST. SAN JOSAFAT,54007,Urbano,Privado
540106900,B.O.P. Nº 12,54007,Urbano,Estatal
540107000,INST. AGROTÉCNICO SALESIANO PASCUAL GENTILINI,54007,Urbano,Privado
540107100,INST. POLITÉCNICO SAN ARNOLDO JANSSEN,54028,Urbano,Privado
540107300,ESC. Nº 215,54077,Rural,Estatal
540107400,ESC. Nº 300,54077,Rural,Estatal
540107401,Aula Sat. Nº 01: ESC. Nº 300 (Ex ESC. Nº 502),54077,Rural,Estatal
540107500,ESC. Nº 247,54077,Rural,Estatal
540107700,INST. LINEA CUCHILLA,54077,Rural,Privado
540107900,ESC. Nº 185: JUAN ARECO,54091,Urbano,Estatal
540108000,COLEGIO AMADEO BONPLAND,54091,Urbano,Estatal
540108100,CENTRO POLIVALENTE DE ARTE,54091,Urbano,Estatal
540108200,E.F.A. CONCEPCIÓN DE LA VIRGEN MARÍA,54035,Rural,Privado
540108300,ESC. Nº 670: ARTURO H. ILLIA,54035,Rural,Estatal
540108400,ESC. Nº 732,54035,Urbano,Estatal
540108500,ESC. Nº 623 (F.J.C),54035,Rural,Estatal
540108600,ESC. NORMAL SUP. Nº 07,54035,Urbano,Estatal
540108700,INST. PRIV. EMMANUEL,54091,Rural,Privado
540108900,ESC. Nº 07: J.J. DE URQUIZA,54028,Urbano,Estatal
540109000,ESC. Nº 729: INTEGRACION LATINOAMERICANA,54028,Urbano,Estatal
540109200,ESC. Nº 304: BARBARA PONCE DE LINDSTRÖM,54091,Urbano,Estatal
540109300,ESC. Nº 288: PRESIDENTE PERON,54091,Urbano,Estatal
540109400,ESC. Nº 438: FCO. NARCISO LAPRIDA,54014,Urbano,Estatal
540109500,INST. CONCORDIA,54091,Urbano,Privado
540109600,B.O.P. Nº 37,54084,Urbano,Estatal
540109800,INST. HINDENBURG,54042,Urbano,Privado
540109900,INST.PRIV. S.O.S. HERMANN GMEINER,54091,Rural,Privado
540110000,ESC. Nº 448: CONRADO T. FALK,54091,Urbano,Estatal
540110100,INST. PRIV. MARIANO,54091,Urbano,Privado
540110200,ESC. Nº 619 (F.J.C),54084,Urbano,Estatal
540110300,INST. CARLOS LINNEO,54091,Urbano,Privado
540110400,ESC. NORMAL SUP. Nº 04: NICOLAS AVELLANEDA,54091,Urbano,Estatal
540110700,ESC. Nº 105,54091,Urbano,Estatal
540110800,ESC. Nº 128: SANTA CATALINA,54007,Urbano,Estatal
540110900,ESC. Nº 136,54035,Rural,Estatal
540111000,ESC. Nº 139,54070,Urbano,Estatal
540111001,Aula Sat. Nº 01: ESC. Nº 139 (Ex ESC. Nº 198),54070,Rural,Estatal
540111100,ESC. Nº 235: GRAL. SAN MARTIN,54014,Rural,Estatal
540111400,ESC. Nº 718: MEDALLA MILAGROSA,54028,Urbano,Estatal
540111500,ESC. Nº 735,54042,Urbano,Estatal
540111600,ESC. Nº 791,54049,Urbano,Estatal
540111601,Aula Sat. Nº 01: ESC. Nº 791,54049,Rural,Estatal
540111700,ESC. Nº 796: SANTA RITA,54028,Urbano,Estatal
540111800,ESC. Nº 797: ADOLFO OTTO ZACH,54056,Urbano,Estatal
540111900,ESC. Nº 798: YVY PITA (ABORIGEN),54014,Rural,Estatal
540111902,Aula Sat. Nº 02: ESC. Nº 798,54014,Urbano,Estatal
540112000,INST. SUP. COLEGIO DEL CARMEN,54028,Urbano,Privado
540112100,INST. SAN PABLO,54014,Urbano,Privado
540112200,INST. SUP. JESUS DE NAZARETH,54028,Urbano,Privado
540112300,B.O.P. Nº 10: WENCESLAO HUGO ROQUE AMABLE,54091,Urbano,Estatal
540113300,INST. NTRA. SRA. DEL IGUAZÚ,54063,Urbano,Privado
540114600,INST. GUTENBERG,54028,Urbano,Privado
540114700,INST. SAGRADO CORAZON DE JESUS,54028,Urbano,Privado
540114900,INST. JESUS NIÑO,54028,Urbano,Privado
540115100,INST. SAN LUCAS ,54063,Urbano,Privado
540115200,INST. CRECER,54063,Urbano,Privado
540115300,COLEGIO ARGENTINO AMERICANO,54063,Urbano,Privado
540115400,INST. ABORIGEN BILINGÜE TAKUAPI,54077,Rural,Privado
540115600,INST. INTERCULTURAL BILINGUE KUTUPYRY POTY,54098,Rural,Privado
540115601,Aula Sat. Nº 01: INST. INTERCULTURAL BILINGUE KUTUPYRY POTY,54098,Urbano,Privado
540115700,ESC. Nº 276: RAUL HUMADA RAMELLA,54077,Urbano,Estatal
540115701,Aula Sat. Nº 01: ESC. Nº 276,54077,Urbano,Estatal
540116000,ESC. Nº 202: HECTOR HUGO LIGORRIA,54042,Urbano,Estatal
540116100,ESC. Nº 120,54056,Rural,Estatal
540116101,Aula Sat. Nº 01: ESC. Nº 120,54056,Rural,Estatal
540116102,Aula Sat. Nº 02: ESC. Nº 120,54056,Urbano,Estatal
540116103,Aula Sat. Nº 03: ESC. Nº 120,54056,Urbano,Estatal
540116104,Aula Sat. Nº 04: ESC. Nº 120,54056,Urbano,Estatal
540116105,Aula Sat. Nº 05: ESC. Nº 120,54056,Urbano,Estatal
540116106,Aula Sat. Nº 06: ESC. Nº 120,54056,Rural,Estatal
540116200,INST. JESÚS SACRAMENTADO,54063,Urbano,Privado
540116300,INST. PUERTO BEMBERG,54063,Urbano,Privado
540116600,INST. MARIA ANA MOGAS,54112,Urbano,Privado
540116700,INST. AGROTÉCNICO JARDÍN AMÉRICA,54098,Urbano,Privado
540116800,E.F.A. SAN BERNARDO,54049,Rural,Privado
540116900,INST. EVANGÉLICO BAUTISTA BELEN,54049,Urbano,Privado
540117200,INST. HORACIO QUIROGA,54028,Urbano,Privado
540117300,INST. SUP. COMBATE MBORORÉ,54028,Urbano,Privado
540117600,INST. CRISTIANO REPUBLICA ARGENTINA,54028,Urbano,Privado
540118000,ESC. Nº 67,54056,Urbano,Estatal
540118001,Aula Sat. Nº 01: ESC. Nº 67,54056,Urbano,Estatal
540119600,ESC. Nº 133: HUGO WALDEMAR VON ZESCHAU,54098,Urbano,Estatal
540119601,Aula Sat. Nº 01: ESC. Nº 133: HUGO WALDEMAR VON ZESCHAU (Ex Aula Sat. Nº 01: Esc. Nº 519),54098,Rural,Estatal
540119900,E.P.E.T. Nº 37: BENJAMIN MATIENZO (EX E.P.I.P.A.),54028,Urbano,Estatal
540120400,ESC. Nº 800,54042,Rural,Estatal
540120600,ESC. Nº 804: SEGISMUNDO JEJER,54063,Urbano,Estatal
540120700,ESC. Nº 802: TIERRA COLORADA,54049,Urbano,Estatal
540120900,ESC. Nº 801,54098,Urbano,Estatal
540121000,ESC. Nº 805: TITO TOMÁS ZAMBONI,54021,Urbano,Estatal
540121001,Aula Sat. Nº 01: ESC. Nº 805	,54021,Rural,Estatal
540121100,ESC. Nº 806,54028,Urbano,Estatal
540121200,ESC. Nº 808: JOSÉ HERNÁNDEZ,54028,Urbano,Estatal
540121500,ESC. Nº 807 Intercultural Bilingue (F.J.C.),54063,Rural,Estatal
540121501,Aula Sat. Nº 01: ESC. Nº 807 F.J.C. Intercultural Bilingue,54063,Rural,Estatal
540122100,INST. IAES FUNDACIÓN LAPACHO,54077,Urbano,Privado
540122200,INST. PRIV. GENESIS,54028,Urbano,Privado
540122400,ESC. Nº 809: TRINCHERA DE SAN JOSE,54028,Urbano,Estatal
540122500,ESC. Nº 811,54098,Urbano,Estatal
540122600,ESC. Nº 812: ARANDU (ABORIGEN),54112,Urbano,Estatal
540122700,ESC. Nº 814,54014,Urbano,Estatal
540122701,Aula Sat. Nº 01: ESC. Nº 814,54014,Rural,Estatal
540123000,INST. SANTA LUCIA,54028,Urbano,Privado
540123300,ESC. Nº 813: RIBERA DEL PARANA,54028,Urbano,Estatal
540123600,ESC. Nº 817: ESPERANZA DE LA PATRIA,54028,Rural,Estatal
540123700,ESC. Nº 634: CLUBES ARGENTINO DE SERVICIOS,54119,Rural,Estatal
540123800,ESC. Nº 816,54119,Urbano,Estatal
540123900,ESC. Nº 818 CATARATAS DEL IGUAZÚ,54063,Urbano,Estatal
540124000,ESC. Nº 815,54028,Rural,Estatal
540124200,B.O.P. Nº 51,54105,Rural,Estatal
540124300,ESC. Nº 819: ELIGIO F. AQUINO,54091,Urbano,Estatal
540124400,ESC. Nº 820: EL PORVENIR,54028,Urbano,Estatal
540124500,ESC. Nº 821:Omar Ratti,54028,Urbano,Estatal
540124600,ESC. Nº 822: HECTOR BENJAMIN REHWALD,54091,Rural,Estatal
540124700,ESC. Nº 823,54084,Urbano,Estatal
540124800,ESC. Nº 824,54007,Urbano,Estatal
540124900,ESC. Nº 825,54112,Rural,Estatal
540125000,ESC. Nº 826: GENDARME ARGENTINO,54028,Urbano,Estatal
540125300,C.E.P. Nº 01,54028,Urbano,Estatal
540125400,ESC. Nº 829,54042,Urbano,Estatal
540125500,ESC. Nº 831: PROF. ANDRES A. BAKUN,54056,Urbano,Estatal
540125700,ESC. Nº 828: VICENTE CIDADE,54028,Rural,Estatal
540125800,ESC. Nº 830,54119,Rural,Estatal
540126100,INST. DIEGO THOMSON,54014,Urbano,Privado
540126200,E.F.A. JESUS DE GALILEA,54014,Urbano,Privado
540126700,ITEC IGUAZU,54063,Urbano,Privado
540126800,ITEC ALEM,54070,Urbano,Privado
540127500,ESC. Nº 833,54049,Rural,Estatal
540127501,Aula Sat. Nº 01: ESC. Nº 833,54049,Urbano,Estatal
540127800,ESC. Nº 112: LA SAGRADA FAMILIA,54091,Urbano,Estatal
540128200,ESC. Nº 835,54028,Urbano,Estatal
540128300,ESC. Nº 832: JOHANN POTSCHKA,54070,Urbano,Estatal
540128400,INST. DE ARTE LEONARDO DAVINCI,54098,Urbano,Privado
540128500,ESC. Nº 827,54028,Urbano,Estatal
540128600,ESC. Nº 836 (F.J.C.)(ABORIGEN),54056,Urbano,Estatal
540128601,Aula Sat. Nº 01: ESC. Nº 836 PINDÓ POTY,54056,Rural,Estatal
540128603,Aula Sat. Nº 03: ESC. Nº 836 YRYAPY (Ex Aula Sat. Nº 01: ESC. Nº 664),54056,Rural,Estatal
540128604,Aula Sat. Nº 05: ESC. Nº 836 ALDEA CARMELITO (Ex Aula Sat. Nº 02: ESC. Nº 905),54056,Rural,Estatal
540128700,C.E.P. Nº 05,54028,Urbano,Estatal
540128800,INST. SUP. LISANDRO DE LA TORRE,54028,Urbano,Privado
540129400,ESC. Nº 839,54084,Urbano,Estatal
540129500,C.E.P. Nº 06,54028,Urbano,Estatal
540129600,INST. SUP. SAN AGUSTIN,54007,Urbano,Privado
540129700,ESC. Nº 837 DANIEL EYTAN,54063,Urbano,Estatal
540129800,ESC. Nº 838: MARIO JOSÉ MANCINI,54091,Urbano,Estatal
540129900,ESC. Nº 840,54049,Urbano,Estatal
540130000,ESC. Nº 841,54119,Rural,Estatal
540130001,Aula Sat. Nº 01: ESC. Nº 841(Ex Esc. Nº 737),54119,Rural,Estatal
540130200,ESC. Nº 843,54077,Rural,Estatal
540130300,ESC. Nº 844,54049,Urbano,Estatal
540130600,INST. SAN JUAN PABLO II,54091,Urbano,Privado
540130800,INST. NTRA. SRA. DE FÁTIMA,54028,Rural,Privado
540130900,E.F.A. SAN CRISTOBAL,54028,Rural,Privado
540131000,INST. ADVENTISTA PUERTO ESPERANZA,54063,Urbano,Privado
540131100,E.F.A. SAN ARNOLDO JANSSEN,54063,Urbano,Privado
540131400,E.F.A. S.J. FREINADEMETZ,54084,Rural,Privado
540131401,Aula Sat. Nº 01: E.F.A. S.J. FREINADEMETZ,54084,Urbano,Privado
540131600,ESC. Nº 845,54070,Urbano,Estatal
540131700,C.E.P. Nº 03 ,54028,Rural,Estatal
540131800,ESC. Nº 842,54028,Urbano,Estatal
540131900,ESC. Nº 847 LAS PALMAS(Ex Aula Sat. ESC. 165),54042,Urbano,Estatal
540132100,ESC. Nº 846: JUAN JOSE CASTELLI,54049,Urbano,Estatal
540132300,ESC. Nº 834,54014,Urbano,Estatal
540132500,E.P.E.T. Nº 36 (EX C.E.P. Nº 07),54028,Urbano,Estatal
540132600,ESC. Nº 849,54028,Urbano,Estatal
540132700,C.E.P. Nº 08,54091,Urbano,Estatal
540132900,ESC. Nº 851 COMANDANTE ANDRESITO,54049,Urbano,Estatal
540133100,E.P.E.T. Nº 46 (Ex. C.E.P. Nº 09),54021,Rural,Estatal
540133600,ESC. Nº 848: MARANGATU (F.J.C.),54077,Rural,Estatal
540133700,C.E.P. Nº 11,54028,Urbano,Estatal
540133800,E.F.A. SANTISIMA TRINIDAD,54119,Rural,Privado
540133900,ESC. Nº 853  RENÉ FAVALORO,54007,Urbano,Estatal
540134100,ESC. Nº 854,54014,Rural,Estatal
540134200,ESC. Nº 861,54014,Rural,Estatal
540134300,ESC. Nº 857: SOL NACIENTE,54028,Urbano,Estatal
540134400,ESC. Nº 850 (Ex Aula Sat. ESC. Nº 326),54042,Urbano,Estatal
540134500,ESC. Nº 858: HEROES DE MALVINAS,54042,Urbano,Estatal
540134600,ESC. Nº 864 (Ex Aula Sat. ESC. Nº 512),54049,Rural,Estatal
540134800,ESC. Nº 866 (Ex Aula Sat. Nº2: ESC. Nº 833),54049,Rural,Estatal
540134900,ESC. Nº 856 (Ex Aula Sat. ESC. Nº 373),54056,Urbano,Estatal
540134901,Aula Sat. Nº 01: ESC. Nº 856,54056,Urbano,Estatal
540135000,ESC. Nº 860 Padre Jorge Maniak (Ex Aula Sat. ESC. Nº 380),54056,Urbano,Estatal
540135100,ESC. Nº 862,54063,Urbano,Estatal
540135200,ESC. Nº 867: IRYAPU (INT. BILINGÜE),54063,Rural,Estatal
540135201,Aula Sat. Nº 01: ESC. Nº 867,54063,Rural,Estatal
540135400,ESC. Nº 859: (Ex Aula Sat. ESC. Nº 452),54084,Urbano,Estatal
540135600,E.F.A. CRISTO REY DE TAMANDUÁ,54091,Rural,Privado
540135700,ESC. Nº 869 (Ex Aula Sat. Nº 01: ESC. Nº 759),54112,Urbano,Estatal
540135701,Aula Sat. Nº 01: ESC. Nº 869,54112,Urbano,Estatal
540135702,Aula Sat. Nº 02: ESC. Nº 869,54112,Urbano,Estatal
540136000,ESC. Nº 871,54028,Urbano,Estatal
540136100,ESC. Nº 868,54014,Urbano,Estatal
540136200,C.E.P. Nº 13: JUAN CARLOS PIREZ,54119,Rural,Estatal
540136300,ESC. Nº 307,54063,Urbano,Estatal
540136400,ESC. Nº 874 (Ex Aula Sat. ESC. Nº 678),54112,Urbano,Estatal
540136500,C.E.P. Nº 14,54119,Rural,Estatal
540136501,Aula Sat. Nº 01: C.E.P. Nº 14,54119,Rural,Estatal
